make,model,vehicle_class,engine_size,cylinders,fuel_type,fuel_consumption_comb,co2_emissions
276.36178861394075,274.0080082781541,0,3.6,6,2,10.3,237
276.36178861394075,274.0080082781541,0,3.6,6,2,10.3,237
276.36178861394075,274.0080082781541,0,3.6,6,1,13.9,222
276.36178861394075,274.0080082781541,0,5.7,8,2,12.9,297
276.36178861394075,274.0080082781541,0,5.7,8,2,12.3,283
276.36178861394075,274.0080082781541,0,3.6,6,2,10.9,251
276.36178861394075,274.0080082781541,0,3.6,6,2,10.9,251
276.36178861394075,274.0080082781541,0,3.6,6,1,14.8,237
276.36178861394075,274.0080082781541,0,5.7,8,2,13.4,308
276.36178861394075,274.0080082781541,0,6.4,8,3,12.9,297
276.36178861394075,274.0080082781541,0,6.2,8,3,14.7,338
276.36178861394075,211.7130329754126,0,2.0,4,2,8.1,186
276.36178861394075,211.7130329754126,0,2.0,4,2,8.6,198
276.36178861394075,211.7130329754126,0,2.0,4,1,11.5,184
276.36178861394075,211.7130329754126,0,2.4,4,2,8.6,198
276.36178861394075,211.7130329754126,0,2.4,4,2,8.8,202
276.36178861394075,211.7130329754126,0,2.4,4,2,9.2,212
276.36178861394075,211.7130329754126,0,2.4,4,2,8.8,202
276.36178861394075,211.7130329754126,0,1.4,4,2,7.3,168
276.36178861394075,211.7130329754126,0,1.4,4,2,7.3,168
276.36178861394075,276.28576492579987,6,3.6,6,2,12.1,278
276.36178861394075,276.28576492579987,6,3.6,6,1,15.6,250
276.36178861394075,276.28576492579987,6,5.7,8,2,14.7,338
276.36178861394075,257.7705306840254,2,3.6,6,2,11.8,271
276.36178861394075,257.7705306840254,2,3.6,6,1,16.4,262
276.36178861394075,265.1865915545704,3,2.4,4,2,11.1,255
276.36178861394075,265.1865915545704,3,3.6,6,2,12.1,278
276.36178861394075,265.1865915545704,3,3.6,6,1,16.2,259
276.36178861394075,265.1865915545704,3,3.6,6,2,12.4,285
276.36178861394075,273.9056334706884,5,8.4,10,3,15.8,363
192.53635451100047,190.0636321680098,0,1.4,4,2,7.9,182
192.53635451100047,190.0636321680098,0,1.4,4,2,7.2,166
192.53635451100047,190.0636321680098,0,1.4,4,2,7.9,182
192.53635451100047,190.0636321680098,0,1.4,4,2,6.8,156
192.53635451100047,190.0636321680098,0,1.4,4,2,8.6,198
192.53635451100047,190.0636321680098,0,1.4,4,2,7.8,179
192.53635451100047,190.0636321680098,0,1.4,4,2,8.6,198
192.53635451100047,190.0636321680098,0,1.4,4,2,7.8,179
192.53635451100047,190.0636321680098,0,1.4,4,2,8.6,198
192.53635451100047,190.0636321680098,0,1.4,4,2,7.8,179
192.53635451100047,237.46337376168657,3,1.4,4,2,9.4,216
192.53635451100047,237.46337376168657,3,1.4,4,2,8.7,200
192.53635451100047,237.46337376168657,3,1.4,4,2,8.3,191
260.9888535031847,230.12350775716286,0,2.0,4,2,6.0,138
260.9888535031847,251.20547824361645,3,2.0,4,2,9.8,225
260.9888535031847,251.20547824361645,3,2.0,4,2,9.8,225
260.9888535031847,251.20547824361645,3,3.5,6,2,11.3,260
260.9888535031847,251.20547824361645,3,2.0,4,2,10.3,237
260.9888535031847,251.20547824361645,3,3.5,6,2,11.8,271
260.9888535031847,251.20547824361645,3,2.7,6,2,11.9,274
260.9888535031847,221.62555559466978,3,1.6,4,2,9.0,207
260.9888535031847,221.62555559466978,3,2.0,4,2,9.6,221
260.9888535031847,221.62555559466978,3,2.5,4,2,9.5,218
260.9888535031847,221.62555559466978,3,1.6,4,2,9.4,216
260.9888535031847,221.62555559466978,3,2.0,4,2,10.1,232
260.9888535031847,276.1466494045642,6,3.5,6,2,14.2,327
260.9888535031847,276.1466494045642,6,3.5,6,2,14.4,331
260.9888535031847,272.376490540067,6,2.0,4,2,10.4,239
260.9888535031847,272.376490540067,6,3.5,6,2,11.9,274
260.9888535031847,272.376490540067,6,3.5,6,1,16.1,258
260.9888535031847,272.376490540067,6,3.5,6,2,13.0,299
260.9888535031847,272.376490540067,6,3.5,6,2,12.5,288
260.9888535031847,272.376490540067,6,3.5,6,1,16.9,270
260.9888535031847,292.1413597000349,6,2.7,6,2,10.8,248
260.9888535031847,292.1413597000349,6,3.5,6,2,12.0,276
260.9888535031847,292.1413597000349,6,3.5,6,2,11.5,264
260.9888535031847,292.1413597000349,6,3.5,6,1,15.7,251
260.9888535031847,292.1413597000349,6,5.0,8,2,13.3,306
260.9888535031847,292.1413597000349,6,5.0,8,1,17.9,286
260.9888535031847,292.1413597000349,6,2.7,6,2,12.0,276
260.9888535031847,292.1413597000349,6,3.5,6,2,12.5,288
260.9888535031847,292.1413597000349,6,3.5,6,2,12.4,285
260.9888535031847,292.1413597000349,6,3.5,6,1,16.8,269
260.9888535031847,292.1413597000349,6,5.0,8,2,13.9,320
260.9888535031847,292.1413597000349,6,5.0,8,1,18.7,299
260.9888535031847,206.0086386054291,0,1.6,4,2,7.6,175
260.9888535031847,206.0086386054291,0,1.6,4,2,7.6,175
260.9888535031847,206.0086386054291,0,1.0,3,2,6.6,152
260.9888535031847,206.0086386054291,0,1.6,4,2,7.4,170
260.9888535031847,206.0086386054291,0,1.6,4,2,8.0,184
260.9888535031847,271.9822724700464,6,3.5,6,2,11.6,267
260.9888535031847,271.9822724700464,6,3.5,6,2,12.1,278
260.9888535031847,271.9822724700464,6,3.5,6,2,12.8,294
260.9888535031847,191.41378086318718,0,1.0,3,2,7.1,163
260.9888535031847,191.41378086318718,0,2.0,4,2,8.9,205
260.9888535031847,191.41378086318718,0,2.0,4,2,7.7,177
260.9888535031847,191.41378086318718,0,2.0,4,1,10.4,166
260.9888535031847,191.41378086318718,0,2.0,4,2,7.8,179
260.9888535031847,191.41378086318718,0,2.0,4,1,10.6,170
260.9888535031847,191.41378086318718,0,2.0,4,2,8.1,186
260.9888535031847,191.41378086318718,0,2.0,4,1,10.9,174
260.9888535031847,205.98193007473378,0,1.5,4,2,8.4,193
260.9888535031847,205.98193007473378,0,1.5,4,2,8.0,184
260.9888535031847,205.98193007473378,0,2.0,4,2,8.9,205
260.9888535031847,205.98193007473378,0,2.5,4,2,8.9,205
260.9888535031847,205.98193007473378,0,2.0,4,2,9.3,214
260.9888535031847,205.98193007473378,0,2.0,4,2,5.5,126
260.9888535031847,268.5260534402712,0,2.3,4,2,9.4,216
260.9888535031847,268.5260534402712,0,2.3,4,2,9.2,212
260.9888535031847,268.5260534402712,0,3.7,6,2,10.7,246
260.9888535031847,268.5260534402712,0,3.7,6,2,11.2,258
260.9888535031847,268.5260534402712,0,5.0,8,2,12.4,285
260.9888535031847,268.5260534402712,0,5.0,8,2,12.5,288
260.9888535031847,268.5260534402712,0,2.3,4,2,9.9,228
260.9888535031847,268.5260534402712,0,5.0,8,2,13.0,299
260.9888535031847,289.46505538402243,4,3.5,6,2,14.7,338
260.9888535031847,289.46505538402243,4,3.7,6,2,14.8,340
260.9888535031847,289.46505538402243,4,3.7,6,1,19.7,315
260.9888535031847,258.8699115564152,0,2.0,4,2,9.1,209
260.9888535031847,258.8699115564152,0,3.5,6,2,11.9,274
260.9888535031847,258.8699115564152,0,3.5,6,2,10.4,239
260.9888535031847,258.8699115564152,0,3.5,6,1,14.7,235
260.9888535031847,258.8699115564152,0,3.5,6,2,11.3,260
260.9888535031847,258.8699115564152,0,3.5,6,1,16.0,256
260.9888535031847,234.41163783494721,3,1.6,4,2,9.4,216
260.9888535031847,234.41163783494721,3,2.5,4,2,9.9,228
260.9888535031847,234.41163783494721,3,2.5,4,2,10.2,235
260.9888535031847,234.41163783494721,3,2.5,4,2,10.4,239
299.91768292682724,258.5679176215394,6,3.6,6,2,12.3,283
299.91768292682724,258.5679176215394,6,3.6,6,2,12.6,290
299.91768292682724,263.79425672413646,2,2.5,4,2,10.5,242
299.91768292682724,263.79425672413646,2,2.5,4,2,10.8,248
299.91768292682724,263.79425672413646,2,3.6,6,2,11.3,260
299.91768292682724,263.79425672413646,2,2.5,4,2,11.3,260
299.91768292682724,263.79425672413646,2,3.6,6,2,11.8,271
299.91768292682724,363.0735406372596,4,4.8,8,2,18.0,414
299.91768292682724,363.0735406372596,4,6.0,8,2,18.8,432
299.91768292682724,363.0735406372596,4,6.0,8,2,18.8,432
299.91768292682724,363.0735406372596,4,6.0,8,1,25.9,414
299.91768292682724,363.0735406372596,4,4.8,8,2,18.1,416
299.91768292682724,363.0735406372596,4,6.0,8,2,19.0,437
299.91768292682724,363.0735406372596,4,6.0,8,2,19.0,437
299.91768292682724,363.0735406372596,4,6.0,8,1,26.1,418
299.91768292682724,302.9689908597442,6,4.3,6,2,11.9,274
299.91768292682724,302.9689908597442,6,4.3,6,1,17.1,274
299.91768292682724,302.9689908597442,6,5.3,8,2,12.7,292
299.91768292682724,302.9689908597442,6,5.3,8,1,17.2,275
299.91768292682724,302.9689908597442,6,6.2,8,3,14.0,322
299.91768292682724,302.9689908597442,6,4.3,6,2,12.5,288
299.91768292682724,302.9689908597442,6,4.3,6,1,18.0,288
299.91768292682724,302.9689908597442,6,5.3,8,2,13.0,299
299.91768292682724,302.9689908597442,6,5.3,8,1,17.5,280
299.91768292682724,302.9689908597442,6,6.2,8,3,14.2,327
299.91768292682724,236.85962588595655,3,2.4,4,2,9.1,209
299.91768292682724,236.85962588595655,3,2.4,4,2,9.1,209
299.91768292682724,236.85962588595655,3,2.4,4,1,13.4,214
299.91768292682724,236.85962588595655,3,3.6,6,2,12.1,278
299.91768292682724,236.85962588595655,3,2.4,4,2,10.0,230
299.91768292682724,236.85962588595655,3,3.6,6,2,12.6,290
299.91768292682724,311.9624857694781,6,5.3,8,2,12.7,292
299.91768292682724,311.9624857694781,6,5.3,8,1,17.2,275
299.91768292682724,311.9624857694781,6,5.3,8,2,13.0,299
299.91768292682724,311.9624857694781,6,5.3,8,1,17.6,282
299.91768292682724,311.9624857694781,6,6.2,8,3,14.0,322
299.91768292682724,311.9624857694781,6,6.2,8,3,13.8,317
299.91768292682724,311.9624857694781,6,5.3,8,2,12.7,292
299.91768292682724,311.9624857694781,6,5.3,8,1,17.2,275
299.91768292682724,311.9624857694781,6,5.3,8,2,13.3,306
299.91768292682724,311.9624857694781,6,5.3,8,1,19.1,306
299.91768292682724,311.9624857694781,6,6.2,8,3,14.5,334
299.91768292682724,311.9624857694781,6,6.2,8,3,14.3,329
190.21962639495447,195.56144589086668,0,2.4,4,2,7.8,179
190.21962639495447,195.56144589086668,0,2.4,4,2,8.0,184
190.21962639495447,195.56144589086668,0,2.4,4,2,8.7,200
190.21962639495447,195.56144589086668,0,3.5,6,2,9.1,209
190.21962639495447,195.56144589086668,0,3.5,6,2,9.5,219
190.21962639495447,195.56144589086668,0,3.5,6,2,10.9,251
190.21962639495447,195.56144589086668,0,2.0,4,2,5.0,115
190.21962639495447,171.20231516596604,0,1.8,4,2,7.1,163
190.21962639495447,171.20231516596604,0,1.8,4,2,7.2,166
190.21962639495447,171.20231516596604,0,1.8,4,2,7.7,177
190.21962639495447,171.20231516596604,0,2.4,4,3,9.4,216
190.21962639495447,171.20231516596604,0,1.5,4,2,5.2,120
190.21962639495447,229.09486892411803,3,2.4,4,2,7.8,179
190.21962639495447,229.09486892411803,3,2.4,4,2,8.3,191
190.21962639495447,231.81246583947302,5,1.5,4,2,6.3,145
190.21962639495447,231.81246583947302,5,1.5,4,2,6.9,159
190.21962639495447,206.89489436619718,3,1.5,4,2,6.4,147
190.21962639495447,206.89489436619718,3,1.5,4,2,6.8,156
190.21962639495447,206.89489436619718,3,1.5,4,2,7.3,168
190.21962639495447,250.02626179930357,2,3.5,6,2,10.6,244
190.21962639495447,255.34535834956895,3,3.5,6,2,11.5,264
190.21962639495447,255.34535834956895,3,3.5,6,2,12.0,276
208.87142880516805,223.7037827259819,0,1.6,4,2,7.7,177
208.87142880516805,223.7037827259819,0,1.6,4,2,7.6,175
208.87142880516805,200.2486621515185,0,1.8,4,2,7.5,172
208.87142880516805,200.2486621515185,0,1.8,4,2,7.7,177
208.87142880516805,200.2486621515185,0,2.0,4,2,8.3,191
208.87142880516805,200.2486621515185,0,2.0,4,2,8.5,196
208.87142880516805,200.2486621515185,0,2.0,4,2,8.3,191
208.87142880516805,200.2486621515185,0,2.0,4,2,8.3,191
208.87142880516805,200.2486621515185,0,2.0,4,2,8.6,198
208.87142880516805,200.2486621515185,0,2.0,4,2,8.5,196
208.87142880516805,259.3546953909578,0,5.0,8,3,13.3,306
208.87142880516805,260.4875884871525,0,3.8,6,2,12.1,278
208.87142880516805,260.4875884871525,0,5.0,8,3,14.2,327
208.87142880516805,260.4875884871525,0,3.8,6,3,12.3,283
208.87142880516805,260.4875884871525,0,3.8,6,3,12.4,285
208.87142880516805,258.7554829776042,3,3.3,6,2,11.3,260
208.87142880516805,258.7554829776042,3,3.3,6,2,11.5,264
208.87142880516805,258.7554829776042,3,2.4,4,2,10.3,237
208.87142880516805,258.7554829776042,3,2.0,4,2,11.5,264
208.87142880516805,258.7554829776042,3,2.4,4,2,11.1,255
208.87142880516805,258.7554829776042,3,3.3,6,2,12.5,287
208.87142880516805,193.10332381163028,0,2.0,4,2,9.1,209
208.87142880516805,193.10332381163028,0,2.4,4,2,8.4,193
208.87142880516805,193.10332381163028,0,2.4,4,2,8.4,193
208.87142880516805,193.10332381163028,0,2.4,4,2,6.3,145
208.87142880516805,193.10332381163028,0,2.4,4,2,6.3,145
208.87142880516805,237.32531188997535,3,2.0,4,2,9.3,214
208.87142880516805,237.32531188997535,3,2.0,4,2,10.1,232
208.87142880516805,237.32531188997535,3,2.4,4,2,10.0,230
208.87142880516805,237.32531188997535,3,2.0,4,2,10.4,239
208.87142880516805,237.32531188997535,3,2.4,4,2,10.6,244
208.87142880516805,214.79228410046824,0,1.6,4,2,7.7,177
208.87142880516805,214.79228410046824,0,1.6,4,2,8.0,184
208.87142880516805,214.79228410046824,0,1.6,4,2,8.8,202
208.87142880516805,214.79228410046824,0,1.6,4,2,8.5,196
254.06429109238968,235.4887098088227,0,3.7,6,3,10.3,237
254.06429109238968,235.4887098088227,0,3.7,6,3,10.8,248
254.06429109238968,235.4887098088227,0,3.5,6,3,7.5,172
254.06429109238968,235.4887098088227,0,3.5,6,3,8.2,189
254.06429109238968,254.25500434236113,0,3.7,6,3,10.7,246
254.06429109238968,254.25500434236113,0,3.7,6,3,11.6,267
254.06429109238968,254.25500434236113,0,3.7,6,3,11.5,264
254.06429109238968,254.25500434236113,0,3.7,6,3,11.7,269
254.06429109238968,254.25500434236113,0,3.7,6,3,12.3,283
254.06429109238968,255.4448943661972,0,3.7,6,3,11.0,253
254.06429109238968,255.4448943661972,0,5.6,8,3,12.4,285
254.06429109238968,255.4448943661972,0,3.7,6,3,11.6,267
254.06429109238968,255.4448943661972,0,5.6,8,3,12.9,297
254.06429109238968,255.4448943661972,0,3.5,6,3,7.5,172
254.06429109238968,251.89080115077695,3,3.7,6,3,11.9,274
254.06429109238968,245.50942956138044,3,3.5,6,3,10.1,232
254.06429109238968,245.50942956138044,3,3.5,6,3,10.7,246
254.06429109238968,245.50942956138044,6,2.5,4,2,8.7,200
254.06429109238968,260.4791149185406,3,3.7,6,3,12.8,294
254.06429109238968,272.1859283384889,6,5.6,8,3,14.7,338
267.98748553331546,270.08761217787935,5,3.0,6,3,10.3,237
267.98748553331546,270.08761217787935,5,3.0,6,3,10.3,237
267.98748553331546,270.08761217787935,5,3.0,6,3,10.6,244
267.98748553331546,270.08761217787935,5,3.0,6,3,10.6,244
267.98748553331546,270.08761217787935,5,5.0,8,3,12.8,294
267.98748553331546,270.08761217787935,5,5.0,8,3,12.8,294
267.98748553331546,241.34865360993103,0,2.0,4,3,10.5,242
267.98748553331546,241.34865360993103,0,3.0,6,3,11.6,267
267.98748553331546,260.36392459085107,0,5.0,8,3,13.2,304
267.98748553331546,260.36392459085107,0,5.0,8,1,18.1,290
267.98748553331546,260.36392459085107,0,5.0,8,3,13.2,304
267.98748553331546,259.70964914966106,0,3.0,6,3,12.4,285
267.98748553331546,259.70964914966106,0,5.0,8,3,13.3,306
267.98748553331546,259.70964914966106,0,5.0,8,1,17.5,280
267.98748553331546,260.22063785026404,0,3.0,6,3,12.5,288
267.98748553331546,260.22063785026404,0,5.0,8,3,13.3,306
267.98748553331546,260.22063785026404,0,5.0,8,1,17.5,280
267.98748553331546,266.6214436788699,0,5.0,8,3,13.3,306
267.98748553331546,266.6214436788699,0,5.0,8,3,13.3,306
267.98748553331546,264.68899307268396,0,5.0,8,3,13.6,313
267.98748553331546,264.68899307268396,0,5.0,8,3,13.4,308
267.98748553331546,264.68899307268396,0,5.0,8,3,13.6,313
267.98748553331546,264.68899307268396,0,5.0,8,3,13.4,308
250.34262948209468,262.5751395531587,3,2.4,4,2,9.5,218
250.34262948209468,262.5751395531587,3,2.4,4,2,9.5,218
250.34262948209468,262.5751395531587,3,2.4,4,1,12.9,206
250.34262948209468,262.5751395531587,3,3.2,6,2,9.9,228
250.34262948209468,262.5751395531587,3,2.4,4,2,10.0,230
250.34262948209468,262.5751395531587,3,2.4,4,2,10.0,230
250.34262948209468,262.5751395531587,3,2.4,4,1,13.7,219
250.34262948209468,262.5751395531587,3,3.2,6,2,10.2,235
250.34262948209468,262.5751395531587,3,2.4,4,2,10.1,232
250.34262948209468,262.5751395531587,3,3.2,6,2,10.9,251
250.34262948209468,262.5751395531587,3,2.4,4,2,10.9,251
250.34262948209468,262.5751395531587,3,3.2,6,2,10.8,248
250.34262948209468,227.9885555296768,3,2.0,4,2,9.9,228
250.34262948209468,227.9885555296768,3,2.0,4,2,9.2,212
250.34262948209468,227.9885555296768,3,2.4,4,2,10.0,230
250.34262948209468,227.9885555296768,3,2.4,4,2,9.3,214
250.34262948209468,227.9885555296768,3,2.4,4,2,10.2,235
250.34262948209468,227.9885555296768,3,2.4,4,2,9.7,223
250.34262948209468,227.9885555296768,3,2.4,4,2,11.1,255
250.34262948209468,262.5751395531587,6,3.0,6,0,9.9,267
250.34262948209468,262.5751395531587,6,3.6,6,2,12.1,278
250.34262948209468,262.5751395531587,6,3.6,6,1,15.6,250
250.34262948209468,262.5751395531587,6,5.7,8,2,14.7,338
250.34262948209468,262.5751395531587,6,6.4,8,3,15.8,363
250.34262948209468,236.39276767557396,3,2.0,4,2,9.9,228
250.34262948209468,236.39276767557396,3,2.0,4,2,9.2,212
250.34262948209468,236.39276767557396,3,2.4,4,2,10.0,230
250.34262948209468,236.39276767557396,3,2.4,4,2,9.3,214
250.34262948209468,236.39276767557396,3,2.4,4,2,10.2,235
250.34262948209468,236.39276767557396,3,2.4,4,2,9.7,223
250.34262948209468,236.39276767557396,3,2.4,4,2,11.1,255
250.34262948209468,224.29962304105305,3,1.4,4,2,8.8,202
250.34262948209468,224.29962304105305,3,2.4,4,2,9.4,216
250.34262948209468,224.29962304105305,3,2.4,4,1,12.2,195
250.34262948209468,224.29962304105305,3,1.4,4,2,8.8,202
250.34262948209468,224.29962304105305,3,2.4,4,2,9.8,225
250.34262948209468,280.5172734993176,3,3.6,6,2,12.8,294
250.34262948209468,280.5172734993176,3,3.6,6,2,12.8,294
250.34262948209468,280.5172734993176,3,3.6,6,2,13.4,308
250.34262948209468,280.5172734993176,3,3.6,6,2,13.4,308
214.29437231927454,249.154344942504,0,3.3,6,2,10.7,246
214.29437231927454,199.40888076276923,0,1.8,4,2,7.6,175
214.29437231927454,199.40888076276923,0,1.8,4,2,7.9,182
214.29437231927454,199.40888076276923,0,2.0,4,2,8.3,191
214.29437231927454,199.40888076276923,0,2.0,4,2,8.5,196
214.29437231927454,199.40888076276923,0,1.6,4,2,9.7,223
214.29437231927454,199.40888076276923,0,1.6,4,2,9.8,225
214.29437231927454,199.40888076276923,0,2.0,4,2,8.5,196
214.29437231927454,199.40888076276923,0,2.0,4,2,8.4,193
214.29437231927454,199.40888076276923,0,1.6,4,2,9.4,216
214.29437231927454,199.40888076276923,0,1.6,4,2,9.6,221
214.29437231927454,199.40888076276923,0,2.0,4,2,8.6,198
214.29437231927454,199.40888076276923,0,2.0,4,2,8.8,202
214.29437231927454,260.696045588042,0,3.8,6,2,11.3,260
214.29437231927454,260.696045588042,0,5.0,8,3,13.3,306
214.29437231927454,205.65870278840316,0,2.0,4,2,9.9,228
214.29437231927454,205.65870278840316,0,2.4,4,2,8.7,200
214.29437231927454,205.65870278840316,0,2.4,4,2,6.3,145
214.29437231927454,205.65870278840316,0,2.4,4,2,6.4,147
214.29437231927454,218.346890105312,0,1.6,4,2,7.7,177
214.29437231927454,218.346890105312,0,1.6,4,2,7.7,177
214.29437231927454,218.346890105312,0,1.6,4,2,7.6,175
214.29437231927454,242.75353600805192,0,2.0,4,2,9.3,214
214.29437231927454,242.75353600805192,0,2.0,4,2,9.3,214
214.29437231927454,260.5858869353864,2,3.3,6,2,11.6,267
214.29437231927454,260.5858869353864,2,3.3,6,2,11.4,262
214.29437231927454,260.5858869353864,2,3.3,6,2,12.5,288
214.29437231927454,253.31237666861446,3,2.4,4,2,10.4,239
214.29437231927454,253.31237666861446,3,3.3,6,2,11.1,255
214.29437231927454,253.31237666861446,3,2.4,4,2,10.9,251
214.29437231927454,253.31237666861446,3,3.3,6,2,11.8,271
214.29437231927454,222.77189308857777,3,1.6,4,2,8.9,205
214.29437231927454,222.77189308857777,3,1.6,4,2,9.0,207
214.29437231927454,222.77189308857777,3,2.0,4,2,9.0,207
214.29437231927454,222.77189308857777,3,2.0,4,2,8.8,202
214.29437231927454,247.69226694075857,3,2.4,4,2,10.0,230
214.29437231927454,247.69226694075857,3,2.4,4,2,11.3,260
214.29437231927454,247.69226694075857,3,2.0,4,2,11.3,260
214.29437231927454,247.69226694075857,3,2.4,4,2,10.7,246
309.6182266009852,337.7032477430773,5,6.5,12,3,17.9,412
309.6182266009852,337.7032477430773,5,6.5,12,3,19.7,453
309.6182266009852,300.0618066472487,5,5.2,10,3,14.5,334
309.6182266009852,273.02181828502466,5,6.5,12,3,18.4,423
287.5914291071855,253.9105521302496,3,2.0,4,3,11.9,274
287.5914291071855,263.3193038614352,6,3.0,6,3,14.3,329
287.5914291071855,288.359793424515,6,3.0,6,3,12.3,283
287.5914291071855,288.359793424515,6,5.0,8,3,15.1,347
287.5914291071855,288.359793424515,6,5.0,8,1,21.4,342
287.5914291071855,288.359793424515,6,5.0,8,3,15.1,347
287.5914291071855,288.359793424515,6,5.0,8,1,21.4,342
287.5914291071855,288.359793424515,3,2.0,4,3,9.7,223
287.5914291071855,288.359793424515,3,2.0,4,3,9.7,223
287.5914291071855,288.359793424515,6,3.0,6,3,12.4,285
287.5914291071855,288.359793424515,6,5.0,8,3,14.7,338
287.5914291071855,288.359793424515,6,5.0,8,1,20.7,331
241.11236085324157,230.50090289963393,0,1.8,4,2,5.7,131
241.11236085324157,223.2645162937484,0,2.5,4,2,5.9,136
241.11236085324157,223.2645162937484,0,3.5,6,2,9.6,221
241.11236085324157,244.8312487412606,0,3.5,6,3,10.6,244
241.11236085324157,244.8312487412606,0,3.5,6,3,11.0,253
241.11236085324157,244.8312487412606,0,3.5,6,3,7.5,172
241.11236085324157,267.96381800418504,6,4.6,8,3,13.9,320
241.11236085324157,244.53191370562575,0,2.5,6,3,9.6,221
241.11236085324157,244.53191370562575,0,2.5,6,3,10.4,239
241.11236085324157,244.53191370562575,0,2.5,6,3,9.6,221
241.11236085324157,244.53191370562575,0,3.5,6,3,10.6,244
241.11236085324157,244.53191370562575,0,3.5,6,3,11.0,253
241.11236085324157,244.53191370562575,0,3.5,6,3,10.6,244
241.11236085324157,260.31246951425646,0,4.6,8,3,12.3,283
241.11236085324157,260.31246951425646,0,4.6,8,3,12.9,297
241.11236085324157,260.31246951425646,0,4.6,8,3,12.9,297
241.11236085324157,260.31246951425646,0,5.0,8,3,11.5,264
241.11236085324157,277.75421877938237,6,5.7,8,3,16.6,382
241.11236085324157,232.39267345591594,3,2.0,4,3,9.6,221
241.11236085324157,232.39267345591594,3,2.0,4,3,9.9,228
241.11236085324157,232.39267345591594,3,2.5,4,2,7.4,170
241.11236085324157,257.5948943661972,0,3.5,6,3,10.6,244
241.11236085324157,257.5948943661972,0,3.5,6,3,11.0,253
241.11236085324157,257.5948943661972,0,5.0,8,3,12.6,290
241.11236085324157,238.90561286083405,3,3.5,6,2,11.7,269
241.11236085324157,238.90561286083405,3,3.5,6,2,11.1,255
241.11236085324157,238.90561286083405,3,3.5,6,3,8.2,189
267.29372382507205,253.35487565210946,3,2.0,4,2,10.9,251
267.29372382507205,253.35487565210946,3,2.3,4,2,11.2,258
267.29372382507205,255.18773634146726,0,3.5,6,2,11.9,274
267.29372382507205,255.18773634146726,0,3.7,6,2,11.2,258
267.29372382507205,265.7959481648008,6,3.5,6,2,12.8,294
267.29372382507205,265.7959481648008,3,2.0,4,2,10.1,232
267.29372382507205,265.7959481648008,3,3.7,6,2,12.2,281
267.29372382507205,258.8153094539715,3,3.7,6,2,12.1,278
267.29372382507205,229.30756671147202,0,2.0,4,2,8.9,205
267.29372382507205,229.30756671147202,0,3.7,6,2,11.3,260
267.29372382507205,229.30756671147202,0,2.0,4,2,5.8,133
267.29372382507205,274.226560062472,6,3.5,6,2,14.2,327
267.29372382507205,274.226560062472,6,3.5,6,2,14.4,331
309.6182266009852,269.9354866952552,0,3.0,6,3,12.7,292
309.6182266009852,269.9354866952552,0,3.0,6,3,12.8,294
309.6182266009852,280.454284415006,0,4.7,8,3,15.1,347
309.6182266009852,280.454284415006,0,4.7,8,3,15.2,350
309.6182266009852,278.1858481758841,0,3.8,8,3,14.5,334
309.6182266009852,278.1858481758841,0,3.0,6,3,13.0,299
193.67222862744978,212.5926036965281,3,2.0,4,2,8.2,189
193.67222862744978,212.5926036965281,3,2.0,4,2,8.0,184
193.67222862744978,212.5926036965281,3,2.5,4,2,8.6,198
193.67222862744978,212.5926036965281,3,2.0,4,2,8.5,196
193.67222862744978,212.5926036965281,3,2.5,4,2,9.0,207
193.67222862744978,251.60178931339277,3,3.7,6,2,12.3,283
193.67222862744978,251.60178931339277,3,3.7,6,2,12.7,292
193.67222862744978,177.95624318865583,0,2.0,4,2,6.9,159
193.67222862744978,177.95624318865583,0,2.0,4,2,7.0,161
193.67222862744978,177.95624318865583,0,2.5,4,2,7.4,170
193.67222862744978,177.95624318865583,0,2.5,4,2,7.2,166
193.67222862744978,177.95624318865583,0,2.5,4,2,8.0,184
193.67222862744978,177.95624318865583,0,2.0,4,2,7.0,161
193.67222862744978,177.95624318865583,0,2.0,4,2,7.1,163
193.67222862744978,177.95624318865583,0,2.5,4,2,7.7,177
193.67222862744978,177.95624318865583,0,2.5,4,2,7.2,166
193.67222862744978,177.95624318865583,0,2.5,4,2,8.1,186
193.67222862744978,244.8110588556621,2,2.5,4,2,9.6,221
193.67222862744978,244.8110588556621,2,2.5,4,2,9.8,225
193.67222862744978,221.5636801690439,0,2.5,4,2,7.6,175
193.67222862744978,221.5636801690439,0,2.5,4,2,8.1,186
193.67222862744978,221.5636801690439,0,2.5,4,2,7.3,168
193.67222862744978,231.16535298528447,5,2.0,4,3,10.1,232
193.67222862744978,231.16535298528447,5,2.0,4,3,9.6,221
193.67222862744978,231.16535298528447,5,2.0,4,3,9.9,228
277.38663484486875,236.1234864955125,3,2.0,4,3,8.0,184
277.38663484486875,236.1234864955125,3,2.0,4,3,8.9,205
277.38663484486875,249.05165071400307,0,1.8,4,3,9.4,216
277.38663484486875,249.05165071400307,0,2.0,4,3,9.0,207
277.38663484486875,249.05165071400307,0,3.5,6,3,10.6,244
277.38663484486875,249.05165071400307,0,3.5,6,3,10.5,242
277.38663484486875,249.05165071400307,0,3.0,6,3,9.9,228
277.38663484486875,249.05165071400307,0,6.2,8,3,15.4,354
277.38663484486875,229.68674539262486,0,2.0,4,3,8.1,186
